ind_0,proxy_conf_0,pred_prob_0,ind1,proxy_conf_1,pred_prob_1
"9,1,3,3,1,5,15,39,11,1,27,52",0.763,0,"9,1,3,3,1,5,15,39,11,1,3,52",0.876,0
"8,0,5,0,12,0,30,54,1,26,24,34",0.698,1,"8,0,5,0,12,0,30,36,1,26,24,34",0.621,1
"3,1,6,0,12,3,11,43,4,33,40,65",0.719,1,"3,1,6,0,12,3,11,68,4,33,40,65",0.768,1
"5,1,6,5,4,4,28,45,14,5,39,62",0.608,1,"5,1,6,5,4,5,28,45,14,5,39,62",0.638,1
"0,0,6,2,9,4,19,64,0,22,11,22",0.903,1,"0,0,6,2,9,4,19,64,0,22,11,22",0.903,1
"5,1,1,5,5,3,4,23,8,33,11,54",0.899,1,"5,1,1,5,5,3,4,27,8,33,11,54",0.893,1
"8,1,1,5,0,5,4,34,1,19,28,46",0.804,1,"8,1,1,5,0,5,4,29,1,19,28,46",0.846,1
"2,1,1,2,6,4,8,38,6,20,4,82",0.913,1,"2,1,1,2,6,4,8,38,6,20,4,6",0.663,1
"7,1,3,0,7,1,6,63,10,34,3,14",0.87,1,"7,1,7,0,7,1,6,63,10,34,3,14",0.866,1
"9,0,3,0,13,5,0,61,13,10,20,69",0.855,1,"9,0,3,0,13,5,0,61,5,10,20,69",0.864,1
"4,1,0,6,9,2,10,73,1,9,13,68",0.824,1,"4,1,0,6,9,2,10,73,1,9,23,68",0.809,1
"6,0,2,6,8,3,6,32,1,19,16,80",0.797,1,"6,0,2,6,8,3,6,32,2,19,16,80",0.8,1
"6,1,0,3,6,3,11,60,0,0,23,96",0.811,0,"6,1,0,3,6,3,11,60,0,0,23,62",0.676,0
"6,0,5,5,11,5,31,27,11,19,36,70",0.56,1,"1,0,5,5,11,5,31,27,11,19,36,70",0.614,1
"1,0,5,6,7,4,3,69,3,23,15,78",0.874,1,"1,0,7,6,7,4,3,69,3,23,15,78",0.877,1
"9,1,2,6,8,1,37,67,15,27,8,50",0.924,1,"9,1,2,6,8,1,37,67,15,27,39,50",0.625,1
"8,0,0,4,0,5,24,48,13,10,32,15",0.812,0,"8,0,1,4,0,5,24,48,13,10,32,15",0.813,0
"3,0,0,3,12,3,31,69,9,17,41,89",0.7,1,"3,0,0,3,12,2,31,69,9,17,41,89",0.671,1
"9,0,0,4,5,2,38,72,15,6,1,5",0.929,0,"9,0,0,4,5,2,38,48,15,6,1,5",0.929,0
"6,1,7,2,7,1,22,18,6,38,33,6",0.663,1,"6,1,7,2,7,5,22,18,6,38,33,6",0.569,1
"6,0,2,0,0,4,16,26,12,41,7,18",0.903,1,"8,0,2,0,0,4,16,26,12,41,7,18",0.914,1
"3,1,1,2,2,4,1,52,14,9,12,83",0.893,1,"3,1,1,2,0,4,1,52,14,9,12,83",0.893,1
"6,1,2,3,2,4,39,20,8,39,32,73",0.628,1,"6,0,2,3,2,4,39,20,8,39,32,73",0.585,1
"7,1,1,3,7,1,20,45,6,13,38,92",0.667,1,"7,0,1,3,7,1,20,45,6,13,38,92",0.646,1
"4,1,2,3,4,3,41,55,15,37,12,13",0.923,1,"4,0,2,3,4,3,41,55,15,37,12,13",0.922,1
"8,0,3,1,3,2,34,51,10,28,3,47",0.926,1,"8,0,3,1,3,1,34,51,10,28,3,47",0.925,1
"2,0,4,3,3,2,2,14,9,27,20,74",0.862,1,"2,0,4,3,3,2,2,14,9,10,20,74",0.903,1
"8,0,6,3,7,5,25,29,5,26,22,36",0.652,1,"8,0,6,0,7,5,25,29,5,26,22,36",0.748,1
"1,1,7,0,6,0,6,48,14,3,31,8",0.708,0,"1,1,7,0,6,1,6,48,14,3,31,8",0.721,0
"7,1,5,6,0,4,35,38,8,10,7,72",0.889,1,"7,1,5,6,4,4,35,38,8,10,7,72",0.893,1
"6,1,1,3,4,2,30,49,4,20,17,89",0.848,1,"6,1,1,3,2,2,30,49,4,20,17,89",0.848,1
"3,0,5,6,11,3,0,12,15,16,17,94",0.843,1,"3,0,5,6,11,3,0,12,15,34,17,94",0.882,1
"3,1,2,5,4,1,29,30,11,9,17,51",0.647,1,"3,1,2,5,3,1,29,30,11,9,17,51",0.648,1
"2,1,7,2,13,3,8,56,9,24,6,78",0.916,1,"2,1,7,2,13,3,8,56,9,24,6,53",0.911,1
"2,1,2,2,10,5,36,43,6,20,29,1",0.622,1,"2,1,2,2,10,5,36,53,6,20,29,1",0.636,0
"0,1,1,3,13,5,31,0,14,35,32,38",0.515,1,"0,1,1,3,13,1,31,0,14,35,32,38",0.432,1
"7,1,2,6,3,5,4,66,14,9,14,6",0.605,0,"7,0,2,6,3,5,4,66,14,9,14,6",0.588,0
"6,0,4,2,10,4,26,22,7,25,0,93",0.867,1,"6,0,4,2,10,4,26,22,7,25,0,39",0.868,1
"0,0,6,1,1,4,41,52,14,31,22,25",0.821,1,"0,0,6,5,1,4,41,52,14,31,22,25",0.877,1
"1,0,6,6,11,3,9,58,5,18,28,35",0.649,1,"1,0,6,6,11,5,9,58,5,18,28,35",0.682,1
"2,0,2,6,13,0,33,45,4,15,19,74",0.608,1,"2,0,2,6,13,0,33,12,4,15,19,74",0.384,1
"0,0,2,2,10,0,26,54,10,12,7,9",0.888,0,"0,0,2,2,10,0,26,12,10,12,7,9",0.739,0
"4,1,1,6,6,2,16,37,12,33,9,68",0.874,1,"4,1,1,6,6,2,25,37,12,33,9,68",0.873,1
"8,0,5,4,9,5,16,39,14,30,36,92",0.813,1,"8,0,5,4,9,5,16,39,14,30,27,92",0.866,1
"3,1,0,4,1,0,41,51,1,38,10,14",0.72,1,"3,1,0,2,1,0,41,51,1,38,10,14",0.716,1
"7,0,0,6,11,1,23,7,13,5,34,64",0.479,1,"7,0,0,4,11,1,23,7,13,5,34,64",0.492,1
"6,1,2,0,3,0,10,56,2,39,26,91",0.888,1,"6,1,2,2,3,0,10,56,2,39,26,91",0.893,1
"7,1,7,4,0,1,16,60,14,29,10,16",0.902,1,"7,1,7,4,0,4,16,60,14,29,10,16",0.892,1
"6,0,4,4,11,3,38,50,7,22,34,43",0.626,1,"6,0,4,4,6,3,38,50,7,22,34,43",0.626,1
"6,1,0,5,11,1,11,47,12,19,10,30",0.896,1,"6,1,0,5,11,1,11,47,12,22,10,30",0.899,1
"2,0,3,3,12,0,28,24,14,40,37,70",0.339,1,"2,0,3,3,12,0,28,24,14,40,37,96",0.404,1
"4,0,2,5,10,5,6,2,2,1,5,28",0.68,0,"4,0,4,5,10,5,6,2,2,1,5,28",0.654,0
"6,1,4,3,7,2,29,8,14,12,17,96",0.664,1,"6,1,4,3,7,2,29,8,14,1,17,96",0.573,0
"2,1,4,4,5,3,6,3,2,35,18,10",0.861,1,"1,1,4,4,5,3,6,3,2,35,18,10",0.847,1
"1,0,3,0,13,5,28,15,14,38,17,9",0.628,1,"1,0,3,0,13,5,28,36,14,38,17,9",0.741,1
"1,0,5,2,6,2,22,12,14,19,6,30",0.61,1,"1,0,5,2,6,2,22,12,14,19,6,30",0.61,1
"7,0,2,6,3,5,5,6,14,0,11,26",0.777,0,"7,0,2,6,3,5,4,6,14,0,11,26",0.786,0
"3,0,3,6,4,3,29,71,13,19,37,74",0.652,1,"3,0,3,6,4,3,29,71,13,19,12,74",0.924,1
"7,1,3,3,9,1,19,59,15,16,12,21",0.865,1,"7,1,3,3,9,1,19,59,15,16,12,21",0.865,1
"3,0,4,2,1,5,38,37,12,31,28,97",0.833,1,"3,0,4,0,1,5,38,37,12,31,28,97",0.836,1
"0,0,0,2,9,0,9,41,14,19,4,35",0.87,1,"0,0,0,2,9,0,9,36,14,19,4,35",0.847,1
"2,1,3,2,5,2,31,7,8,29,3,27",0.623,1,"2,1,3,2,5,2,31,7,8,29,3,27",0.623,1
"9,0,4,6,8,3,29,39,3,31,15,2",0.916,1,"9,0,4,6,11,3,29,39,3,31,15,2",0.917,1
"2,0,7,4,8,3,15,15,5,5,29,7",0.524,0,"2,0,7,4,8,3,15,15,5,5,29,7",0.524,0
"2,0,2,5,8,2,25,12,15,0,43,88",0.36,0,"2,0,2,5,8,1,25,12,15,0,43,88",0.382,0
"2,0,6,1,8,4,20,57,10,36,26,85",0.888,1,"2,0,6,1,8,4,20,57,3,36,26,85",0.848,1
"4,1,7,2,6,1,27,71,2,29,22,70",0.884,1,"4,1,7,2,6,1,27,71,2,29,22,87",0.893,1
"1,1,0,1,2,1,2,66,7,22,28,49",0.766,1,"1,1,0,1,2,1,2,66,7,22,28,49",0.766,1
"2,0,0,5,4,5,35,60,10,28,10,83",0.924,1,"2,0,0,4,4,5,35,60,10,28,10,83",0.923,1
"6,1,0,6,12,5,25,67,10,22,34,55",0.554,1,"6,1,0,6,12,5,25,67,10,14,34,55",0.536,1
"8,1,3,0,12,1,21,33,10,6,41,23",0.673,1,"8,1,3,0,12,1,21,33,10,6,0,23",0.927,0
"9,0,6,2,0,1,38,70,5,27,39,97",0.723,1,"9,0,6,2,0,1,38,70,5,10,39,97",0.648,1
"6,0,3,4,3,2,30,8,8,41,28,40",0.521,1,"6,1,3,4,3,2,30,8,8,41,28,40",0.531,1
"0,1,1,5,7,4,10,46,9,33,29,20",0.772,1,"0,1,1,5,7,4,10,46,9,33,29,35",0.712,1
"6,0,5,5,4,0,12,10,15,0,21,90",0.647,0,"6,0,5,5,4,0,12,10,9,0,21,90",0.622,0
"3,1,1,3,5,4,38,29,7,20,28,33",0.576,1,"3,1,1,3,5,4,38,29,7,20,39,33",0.549,1
"0,0,4,4,6,5,32,49,10,3,14,88",0.928,0,"0,0,4,4,6,5,32,49,9,3,14,88",0.928,0
"5,1,2,0,12,5,39,4,11,21,31,14",0.702,1,"5,1,2,0,12,5,39,36,11,21,31,14",0.799,1
"0,0,3,3,13,1,19,28,15,17,36,97",0.665,1,"0,0,3,3,13,1,19,28,5,17,36,97",0.459,1
"9,1,1,3,11,2,31,27,5,1,42,8",0.624,0,"9,0,1,3,11,2,31,27,5,1,42,8",0.644,0
"4,1,6,5,2,2,18,7,8,19,12,72",0.672,1,"4,1,6,5,2,1,18,7,8,19,12,72",0.661,1
"6,0,5,6,1,3,1,72,3,11,11,46",0.671,0,"3,0,5,6,1,3,1,72,3,11,11,46",0.626,0
"4,1,1,0,7,1,14,6,11,28,13,49",0.614,1,"4,1,1,0,7,1,14,6,11,25,13,49",0.626,1
"7,1,7,3,2,2,26,7,11,4,29,5",0.708,0,"7,1,7,3,2,2,26,7,11,34,29,5",0.699,1
"4,0,4,1,5,4,27,19,14,25,23,51",0.692,1,"4,0,4,1,5,4,27,19,14,25,23,51",0.692,1
"7,0,4,4,11,5,18,57,7,12,25,10",0.61,0,"7,0,4,4,11,5,18,57,7,7,25,10",0.606,0
"8,0,3,6,2,4,3,69,0,14,38,45",0.667,1,"8,1,3,6,2,4,3,69,0,14,38,45",0.639,1
"9,1,3,1,9,5,17,54,4,41,28,11",0.628,1,"9,1,3,1,9,5,17,54,4,41,3,11",0.891,1
"6,0,7,0,9,0,32,46,9,8,27,61",0.679,1,"6,0,7,0,9,0,36,46,9,8,27,61",0.677,1
"3,1,7,6,5,1,40,30,8,17,29,55",0.616,1,"3,1,7,6,5,1,40,30,1,17,29,55",0.304,1
"2,1,1,0,11,3,5,47,12,2,30,95",0.891,1,"3,1,1,0,11,3,5,47,12,2,30,95",0.88,1
"6,1,1,2,11,5,20,35,4,9,42,64",0.705,1,"6,1,1,2,11,5,20,35,4,9,42,63",0.701,1
"2,1,2,3,6,4,4,43,0,17,29,50",0.77,1,"2,1,2,3,6,4,4,43,0,17,29,50",0.77,1
"4,1,6,3,2,4,29,66,12,16,32,60",0.819,1,"4,1,6,3,12,4,29,66,12,16,32,60",0.821,1
"3,0,4,1,11,2,25,71,11,26,7,25",0.924,1,"3,0,4,4,11,2,25,71,11,26,7,25",0.918,1
"7,0,0,0,7,1,2,59,7,39,1,80",0.917,1,"7,0,0,0,7,1,2,59,7,39,1,35",0.914,1
"4,0,7,5,7,5,28,56,1,40,37,88",0.463,1,"4,0,7,2,7,5,28,56,1,40,37,88",0.724,1
"3,1,4,4,13,0,1,47,3,6,8,19",0.563,0,"3,1,4,4,13,2,1,47,3,6,8,19",0.529,0
"1,0,7,3,0,3,20,53,0,22,25,90",0.842,1,"1,0,7,0,0,3,20,53,0,22,25,90",0.843,1
"5,1,2,1,12,5,26,35,15,33,35,16",0.742,1,"5,1,2,1,12,5,26,35,15,33,35,16",0.742,1
"7,0,6,0,4,3,1,6,10,6,36,74",0.93,1,"7,0,6,0,4,3,1,42,10,6,36,74",0.889,1
"4,1,6,3,13,0,25,3,1,24,13,26",0.301,1,"4,1,6,3,13,0,25,3,1,24,13,26",0.301,1
"8,0,2,4,10,1,12,10,0,12,27,71",0.568,1,"8,0,2,4,10,1,18,10,0,12,27,71",0.452,1
"3,0,3,0,13,4,41,54,3,0,0,19",0.915,0,"3,0,3,0,13,4,41,54,13,0,0,19",0.924,0
"2,1,5,4,6,2,37,67,4,13,30,97",0.897,1,"2,1,7,4,6,2,37,67,4,13,30,97",0.896,1
"2,1,5,4,3,3,24,8,1,6,31,19",0.147,0,"2,1,5,4,10,3,24,8,1,6,31,19",0.162,0
"6,1,7,1,9,0,6,32,10,34,19,21",0.821,1,"2,1,7,1,9,0,6,32,10,34,19,21",0.838,1
"8,0,3,6,5,0,11,70,0,16,12,26",0.567,1,"8,0,3,6,5,4,11,70,0,16,12,26",0.518,1
"5,0,1,1,3,3,36,34,10,11,18,35",0.759,1,"5,0,1,1,3,2,36,34,10,11,18,35",0.714,1
"4,1,7,0,10,5,29,34,2,20,12,30",0.822,1,"7,1,7,0,10,5,29,34,2,20,12,30",0.843,1
"5,1,3,2,13,4,16,6,11,14,12,58",0.747,1,"5,1,3,2,13,4,16,40,11,14,12,58",0.899,1
"0,0,2,3,7,0,20,2,8,11,18,18",0.321,0,"0,0,2,3,7,0,20,64,8,11,18,18",0.802,0
"1,1,4,4,11,2,27,17,8,20,1,10",0.877,1,"1,1,4,4,11,2,27,17,8,20,11,10",0.649,1
"0,0,7,6,11,5,17,17,14,27,34,64",0.638,1,"5,0,7,6,11,5,17,17,14,27,34,64",0.658,1
"2,1,4,3,8,2,30,54,4,18,31,98",0.818,1,"2,1,4,3,7,2,30,54,4,18,31,98",0.82,1
"1,1,3,5,1,3,27,69,14,3,43,27",0.636,0,"1,1,3,0,1,3,27,69,14,3,43,27",0.761,0
"3,0,0,1,12,4,28,23,0,37,6,96",0.788,1,"3,0,0,1,12,4,28,68,0,37,6,96",0.919,1
"2,1,7,2,8,0,27,46,1,20,37,86",0.397,1,"2,1,7,2,8,0,27,46,1,20,28,86",0.587,1
"7,0,2,4,8,5,31,31,12,21,19,50",0.724,1,"7,0,2,4,8,5,31,28,12,21,19,50",0.691,1
"4,0,3,6,10,0,17,47,6,19,20,96",0.819,1,"4,0,3,6,10,0,17,47,6,19,20,96",0.819,1
"6,1,6,2,10,1,1,20,15,7,40,33",0.889,1,"6,1,6,2,10,1,1,20,15,7,40,88",0.922,1
"6,1,6,2,9,2,14,23,13,10,21,25",0.698,1,"6,1,6,2,9,2,14,23,13,32,21,25",0.754,1
"4,0,1,4,9,1,38,25,9,36,2,12",0.893,1,"4,0,1,4,9,1,38,25,9,36,5,12",0.876,1
"1,0,2,6,3,4,26,54,4,1,3,92",0.928,0,"1,0,2,6,3,4,26,54,2,1,3,92",0.927,0
"6,0,6,3,3,5,26,73,14,17,11,7",0.893,0,"6,0,6,3,3,5,26,73,14,17,11,99",0.883,1
"4,0,3,4,11,3,33,33,1,37,38,59",0.291,1,"4,0,3,0,11,3,33,33,1,37,38,59",0.36,1
"9,0,0,1,3,1,6,44,8,34,31,51",0.802,1,"9,0,0,1,3,1,6,44,8,34,31,51",0.802,1
"0,0,1,3,11,0,12,32,0,12,19,17",0.577,0,"0,0,1,3,11,0,12,32,0,12,19,38",0.492,0
"4,0,4,5,5,1,31,21,11,8,18,22",0.746,0,"4,0,4,5,5,1,31,21,11,8,41,22",0.576,1
"6,1,6,4,9,5,4,41,0,37,24,68",0.853,1,"6,1,2,4,9,5,4,41,0,37,24,68",0.855,1
"3,0,1,4,2,1,6,35,12,27,24,34",0.744,1,"3,0,1,4,2,1,6,35,6,27,24,34",0.704,1
"4,0,2,1,7,0,33,26,9,31,17,23",0.65,1,"4,1,2,1,7,0,33,26,9,31,17,23",0.691,1
"2,1,3,1,6,3,40,16,8,0,21,88",0.708,0,"2,1,3,1,6,3,40,16,8,0,3,88",0.851,0
"3,0,5,6,4,4,29,10,15,37,17,31",0.614,1,"3,0,5,6,4,4,29,10,15,37,17,38",0.634,1
"2,1,7,3,1,1,16,24,12,26,27,88",0.839,1,"2,1,7,3,1,1,16,24,12,39,27,88",0.863,1
"4,1,6,5,10,0,16,26,2,20,4,52",0.78,1,"4,1,6,5,10,0,16,26,2,20,4,52",0.78,1
"2,1,2,4,13,0,41,17,14,10,10,93",0.848,1,"2,1,2,1,13,0,41,17,14,10,10,93",0.868,1
"3,0,4,3,3,1,19,29,3,38,4,31",0.72,1,"3,0,4,3,3,1,19,29,3,38,4,25",0.775,1
"7,0,3,4,1,0,3,51,12,34,31,16",0.858,1,"7,0,3,4,1,0,3,51,12,34,31,74",0.852,1
"2,1,5,2,12,0,3,27,12,38,3,42",0.723,1,"2,0,5,2,12,0,3,27,12,38,3,42",0.748,1
"2,1,3,0,5,2,33,12,1,16,34,21",0.381,1,"2,1,3,0,5,2,33,12,1,16,34,21",0.381,1
"6,1,5,3,3,2,38,45,2,26,22,58",0.673,1,"6,1,5,3,8,2,38,45,2,26,22,58",0.67,1
"8,0,7,0,4,4,11,14,13,24,4,1",0.831,1,"8,0,7,0,3,4,11,14,13,24,4,1",0.83,1
"9,1,4,1,2,1,32,43,5,25,11,45",0.918,1,"9,1,4,1,2,1,32,43,5,25,11,41",0.92,1
"6,0,5,3,8,1,5,40,1,32,18,38",0.774,1,"6,0,5,3,8,1,5,40,10,32,18,38",0.844,1
"7,0,6,4,4,2,2,69,2,34,31,22",0.638,1,"7,0,6,4,4,2,2,69,12,34,31,22",0.842,1
"3,1,5,5,0,3,23,65,2,35,19,52",0.758,1,"3,1,5,5,0,3,23,65,2,35,35,52",0.556,1
"1,1,3,3,0,4,38,24,7,2,4,17",0.878,0,"1,1,3,3,0,4,38,24,7,20,4,17",0.835,1
"7,0,6,6,10,3,37,10,15,33,18,75",0.678,1,"7,0,6,6,10,3,37,10,15,20,18,75",0.573,1
"4,1,5,6,1,0,41,36,6,13,3,5",0.915,0,"4,1,5,6,0,0,41,36,6,13,3,5",0.915,0
"3,0,4,3,2,0,33,18,11,20,8,7",0.769,1,"3,0,4,1,2,0,33,18,11,20,8,7",0.726,1
"0,0,0,5,1,4,22,42,4,37,26,59",0.638,1,"0,1,0,5,1,4,22,42,4,37,26,59",0.765,1
"0,0,4,2,1,1,35,12,1,40,37,84",0.272,1,"0,0,4,2,1,2,35,12,1,40,37,84",0.279,1
"8,0,7,0,7,0,8,4,14,16,37,41",0.894,1,"8,0,7,1,7,0,8,4,14,16,37,41",0.885,1
"3,1,4,5,5,1,41,6,8,21,41,73",0.315,1,"3,1,4,5,5,1,41,6,5,21,41,73",0.291,1
"2,0,4,4,5,0,35,34,2,38,22,62",0.421,1,"2,0,4,4,5,0,35,34,2,38,30,62",0.35,1
"6,1,0,1,6,1,8,32,7,21,31,90",0.894,1,"6,1,0,1,6,1,8,32,10,21,31,90",0.901,1
"3,1,5,1,7,2,19,62,8,0,8,55",0.916,0,"3,1,5,1,7,2,19,62,8,0,8,55",0.916,0
"6,0,6,4,11,3,5,15,1,36,0,60",0.85,1,"6,0,6,4,11,1,5,15,1,36,0,60",0.816,1
"8,0,5,4,7,0,0,63,14,7,31,52",0.731,1,"8,0,5,4,7,0,0,63,14,7,20,52",0.762,0
"9,0,1,2,9,5,28,19,13,9,41,85",0.803,1,"9,0,1,2,9,5,28,19,13,8,41,85",0.804,1
"7,1,6,6,1,2,6,32,0,37,24,89",0.901,1,"7,1,6,6,1,2,6,32,0,37,24,89",0.901,1
"1,1,7,6,2,3,37,0,6,32,34,26",0.262,1,"1,1,7,6,2,2,37,0,6,32,34,26",0.262,1
"0,1,5,4,5,0,1,6,12,27,21,65",0.911,1,"0,1,5,4,5,5,1,6,12,27,21,65",0.926,1
"4,0,2,6,7,5,36,10,9,15,10,19",0.79,1,"4,0,2,6,7,5,36,61,9,15,10,19",0.848,0
"1,0,4,4,13,0,35,37,0,3,6,76",0.892,0,"5,0,4,4,13,0,35,37,0,3,6,76",0.882,0
"4,0,1,2,6,5,21,33,13,11,10,61",0.861,1,"4,0,1,2,6,5,21,6,13,11,10,61",0.739,1
"7,1,7,4,13,0,25,10,11,33,19,70",0.549,1,"7,1,7,4,13,0,25,10,11,33,19,70",0.549,1
"4,0,3,1,1,3,10,52,5,14,2,3",0.823,0,"4,1,3,1,1,3,10,52,5,14,2,3",0.682,0
"4,1,5,0,2,1,38,65,10,26,20,56",0.916,1,"4,1,5,0,2,1,38,65,10,3,20,56",0.917,0
"2,0,5,0,6,0,17,70,13,6,42,65",0.745,1,"2,0,5,0,2,0,17,70,13,6,42,65",0.746,1
"2,0,2,0,11,3,36,46,13,37,13,9",0.887,1,"2,0,2,0,11,3,36,46,15,37,13,9",0.89,1
"7,0,0,3,4,1,19,47,7,37,2,17",0.923,1,"7,0,0,3,4,1,19,47,7,37,2,12",0.924,1
"2,0,4,1,7,4,3,74,15,19,11,55",0.887,1,"2,0,3,1,7,4,3,74,15,19,11,55",0.888,1
"2,1,0,6,7,3,5,6,3,8,18,75",0.864,1,"2,1,0,6,7,3,5,57,3,8,18,75",0.849,1
"2,0,0,1,12,2,7,54,9,29,9,37",0.851,1,"2,0,0,1,12,2,7,54,9,7,9,37",0.767,0
"8,0,5,0,0,5,14,15,3,26,30,11",0.784,1,"8,0,5,0,0,5,14,15,3,30,30,11",0.79,1
"8,0,4,3,6,1,22,43,12,16,7,18",0.92,1,"8,0,4,3,6,1,22,43,12,16,10,18",0.918,1
"5,1,1,2,9,5,6,15,2,35,29,63",0.909,1,"5,1,1,2,9,5,6,15,2,35,29,63",0.909,1
"3,0,5,0,6,3,21,52,6,15,21,56",0.816,1,"3,0,5,0,6,3,21,52,6,9,21,56",0.812,1
"3,1,0,2,7,3,6,71,7,4,4,23",0.66,0,"3,1,0,0,7,3,6,71,7,4,4,23",0.735,0
"5,1,0,1,13,2,35,40,12,16,41,95",0.681,1,"5,1,0,1,13,3,35,40,12,16,41,95",0.704,1
"2,1,5,5,12,1,31,43,14,4,28,98",0.718,0,"2,1,5,5,12,4,31,43,14,4,28,98",0.803,0
"7,0,0,1,13,0,18,21,0,30,21,3",0.72,1,"7,0,0,1,13,0,18,21,13,30,21,3",0.812,1
"7,0,3,1,5,5,30,19,6,4,15,24",0.845,0,"7,0,3,1,5,5,30,19,6,4,15,24",0.845,0
"7,1,5,1,5,4,0,61,13,20,27,6",0.851,1,"7,1,5,1,5,4,0,61,13,14,27,6",0.81,1
"1,0,4,5,2,0,9,62,13,7,37,64",0.631,0,"1,0,4,5,2,0,9,39,13,7,37,64",0.415,1
"8,1,3,0,10,4,27,45,3,20,3,53",0.908,1,"8,1,3,0,10,4,27,45,3,5,3,53",0.892,0
"9,1,7,1,2,3,26,42,5,28,7,5",0.859,1,"9,1,7,1,1,3,26,42,5,28,7,5",0.858,1
"9,1,6,6,0,0,19,36,0,36,6,36",0.922,1,"9,1,0,6,0,0,19,36,0,36,6,36",0.922,1
"7,0,0,0,9,0,40,48,5,8,8,63",0.894,1,"7,0,3,0,9,0,40,48,5,8,8,63",0.893,1
"9,1,1,4,13,3,19,13,11,4,31,30",0.727,0,"9,1,1,4,13,3,19,13,11,4,31,96",0.643,1
"6,0,3,5,2,3,20,36,10,40,31,36",0.671,1,"6,0,3,5,2,3,20,1,10,40,31,36",0.765,1
"2,1,2,3,0,5,26,68,2,5,42,97",0.744,0,"2,1,2,3,13,5,26,68,2,5,42,97",0.737,0
"0,1,6,4,8,0,7,49,9,8,20,45",0.696,0,"0,1,3,4,8,0,7,49,9,8,20,45",0.695,0
"4,0,6,5,1,1,7,26,7,31,41,49",0.714,1,"4,0,6,5,1,1,0,26,7,31,41,49",0.882,1
"5,1,5,1,11,5,30,68,0,40,11,20",0.901,1,"5,1,5,1,11,3,30,68,0,40,11,20",0.871,1
"6,1,6,0,11,4,26,50,4,38,33,17",0.617,1,"6,1,6,0,11,4,18,50,4,38,33,17",0.617,1
"9,0,3,4,13,1,19,56,14,6,36,81",0.611,1,"9,0,3,4,13,1,19,56,14,6,36,72",0.591,1
"3,1,1,0,13,4,15,63,3,17,41,59",0.698,1,"3,0,1,0,13,4,15,63,3,17,41,59",0.671,1
"1,1,7,3,13,0,21,28,1,8,32,32",0.357,0,"1,1,7,3,13,0,21,7,1,8,32,32",0.127,0
"4,1,4,4,6,0,34,7,7,21,42,28",0.316,1,"4,1,4,4,6,0,34,4,7,21,42,28",0.298,1
"0,1,4,2,8,0,0,10,8,19,0,91",0.917,1,"0,1,4,2,8,0,16,10,8,19,0,91",0.877,1
"7,0,3,6,3,2,26,61,5,2,11,49",0.823,0,"9,0,3,6,3,2,26,61,5,2,11,49",0.828,0
"4,0,0,6,6,2,26,0,6,2,22,45",0.308,0,"4,0,0,6,6,2,26,0,6,2,41,45",0.246,0
"6,1,6,2,2,1,39,61,3,8,9,21",0.885,0,"6,1,6,2,2,1,39,61,4,8,9,21",0.889,0
"6,0,3,6,6,2,21,12,9,35,3,28",0.832,1,"6,0,3,6,6,2,21,12,9,35,3,28",0.832,1
"6,1,7,5,6,3,28,45,4,0,40,55",0.499,0,"6,1,7,5,6,3,6,45,4,0,40,55",0.639,0
"7,0,4,4,0,1,26,40,3,16,29,78",0.601,1,"7,0,4,4,0,1,28,40,3,16,29,78",0.584,1
"3,1,1,4,3,5,5,12,6,8,14,90",0.856,1,"3,1,1,4,3,5,5,12,6,8,14,90",0.856,1
"5,1,4,2,2,4,2,45,10,23,34,83",0.909,1,"5,1,4,2,2,4,2,45,10,23,16,83",0.914,1
"5,0,4,5,13,1,17,12,7,20,26,86",0.516,1,"5,0,3,5,13,1,17,12,7,20,26,86",0.519,1
"5,1,0,2,7,5,30,72,11,11,1,3",0.918,0,"5,1,0,2,7,5,30,72,4,11,1,3",0.906,0
"1,0,7,4,2,2,38,45,2,17,2,81",0.928,1,"9,0,7,4,2,2,38,45,2,17,2,81",0.853,1
"7,0,2,0,7,5,1,23,0,27,31,29",0.839,1,"7,0,2,4,7,5,1,23,0,27,31,29",0.703,1
"2,0,7,5,12,4,5,9,3,5,11,23",0.635,0,"2,0,7,5,12,4,24,9,3,5,11,23",0.44,0
"4,0,5,2,10,2,0,35,11,6,0,66",0.863,1,"4,0,5,2,10,2,0,35,11,11,0,66",0.878,1
"7,0,7,6,11,3,8,54,10,4,1,89",0.861,0,"7,0,7,6,11,3,21,54,10,4,1,89",0.875,0
"3,0,1,1,3,4,39,42,5,7,18,25",0.847,0,"3,1,1,1,3,4,39,42,5,7,18,25",0.849,0
"6,1,4,2,11,0,5,49,11,19,9,75",0.881,1,"6,1,4,2,11,0,5,49,11,19,41,75",0.696,1
"9,1,7,1,11,0,37,34,1,30,28,79",0.384,1,"9,1,7,3,11,0,37,34,1,30,28,79",0.42,1
"0,0,4,0,9,0,12,42,10,37,6,25",0.878,1,"0,1,4,0,9,0,12,42,10,37,6,25",0.889,1
"5,1,3,6,5,3,2,17,15,26,3,94",0.889,1,"5,1,3,6,5,3,2,17,15,26,3,94",0.889,1
"8,0,5,4,3,4,18,3,11,26,18,92",0.787,1,"8,0,5,4,3,4,8,3,11,26,18,92",0.868,1
"6,1,4,0,8,0,8,32,3,8,15,96",0.77,1,"6,1,4,0,8,5,8,32,3,8,15,96",0.879,1
